id|tweet_text|text|emojis|sentiment_label|emoji_labelsarcasm_label
1191409462352871424|"@RinjaniJB @jokowi @pemkotbekasi Bappenda Kota Bekasi mengeluarkan surat tugas kepada ormas GIBAS terkait pengelolaan parkir di minimarket?

Upaya ormas untuk bantu Pemkot meningkatkan PAD?
😁😅😂😂...
https://t.co/TYmHSJgYRP"|bapenda kota bekas surat tugas ormas gibas kait kelola parkir minimarket upaya ormas bantu perintah kota tingkat|😁,😅,😂,😂|1|1|0
1192769214387511296|"@oscarXoscar @don_rahmad @elisa_jkt 🤣🤣
nalar cebong ta sebijak saat sesama cebong mengkritisi anies kritis jokowi langsung d sebut mengutuk🤣🤣https://t.co/2Ci3z9wbxY"|nalar cebong ta bijak cebong kritisi anis kritis jokowi langsung kutuk|🤣,🤣,🤣,🤣|1|1|0
1191915587271680001|@benibahtiar19 @KanjengRatuAyu1 @jokowi Produk lokal lebih baik dari produk dalam negeri 👍👍👍 luar biasa 👍👍|produk lokal produk negeri|👍,👍,👍,👍,👍|0|2|0
1189781660859916288|@prabowo Aman kan.. Bersihkan.. Disiplinkan.. Tertibkan.. Cerdaskan.. Negeri ini, Salam Suksess &amp; Salam sehat Jendral.. Lahir dan batin.. 👏👏👌👌❤|aman disiplin tertib cerdas negeri salam sukses salam sehat jendral lahir batin|👏,👏,👌,👌,❤|1|1|0
1190792846162313217|@Dahnilanzar @Kemhan_RI @prabowo Bantu sy jg donk😁😁|bantu|😁,😁|0|1|1
1190069020764069890|@Dahnilanzar @Kemhan_RI @prabowo Nil.. Sdh konfirmasi ama bosmu belom ngomong seperti ini??? Entar keliru lagi, ngeles lagi ente....!!! Jangan asal ngejeplak aja... 😁😁😁😁|nihil konfirmasi ama bos bom bicara entar keliru hindar ente bicara|😁,😁,😁,😁|0|1|1
1192105969469145088|@yunartowijaya Bro....yg paling cocok adalah PRABOWO&amp;PUAN for indonesia 2024,kelihatan nya 2024 jatah pak Prabowo.😊😊😊|cocok prabowo puan indonesia lihat jatah prabowo|😊,😊,😊|0|1|1
1192474205276663808|@_W_T_T_ @imadya @Herrreza @basuki_btp @Gerindra @Dahnilanzar Si @Dahnilanzar yang ngomong kalau @prabowo gak akan ambil gaji menhannya trus dibantah langsung ama prabowo sendiri? Masih punya muka tuh orang? 😂😂😂😂😂😂|bicara ambil gaji tahan ban langsung ama prabowo muka orang|😂,😂,😂,😂,😂,😂|0|1|1
1193036122814701569|@MrsRachelIn @FaGtng @jokowi Yg bgitu itu sbnrnya bukan politisi..tpi lbh tpat dsbut para mahluk sakit ..😁😁|politis makhluk sakit|😁,😁|0|1|1
1192271385420156928|"@jokowi Majemuk.... toleran....terbuka.... 👍👍👍
jangan seperti JAKARTA....🙏🙏🙏"|majemuk toleran buka jakarta|👍,👍,👍,🙏,🙏,🙏|1|2|0
1191376599326715909|@fadlizon @detikcom masih syok dia majikan nya Prabowo jd pembantu Jokowi !  😂😂|syok majikan prabowo bantu jokowi|😂,😂|0|1|1
1190600047257219073|"Kompas TV - Ini bukan uang Gubernur, tapi uang rakyat , ayo pak Kapolri Usut anggaran tidak masuk akal itu !!
.

Follow me @DedeAldo1 🙏😁🇮🇩
.

#jokowi #marufamin #bumegabercerita #prabowo #budimansudjatmiko… https://t.co/WrOMtVkH5u"|kompas uang gubernur uang rakyat ayo kapolri usut anggar masuk akal|🙏,😁,🇮,🇩|1|1|0
1190058143864147968|"@Dahnilanzar @Kemhan_RI @prabowo Pak Prabowo: Masak kita terima gaji dan tunjangan terus disalurkan ke pihak lain.... Padahal kita kan juga banyak pengeluaran sebagai pejabat yg hrs dibayar.... Kita akan taat aturan dengan memakai gaji untuk kebutuhan sehari-hari.
Danhil : 🙄🤔😢😥😩😭😭😭 ampun pak."|prabowo masak terima gaji tunjang salur jabat bayar atur pakai gaji butuh danhil ampun|🙄,🤔,😢,😥,😩,😭,😭,😭|1|0|1
1189843452332105729|@zarazettirazr @prabowo Yaa dtrima la gaji nya trus di sumbangin ke yg suka ngutang😁😂|terima la gaji sumbang suka hutang|😁,😂|0|1|1
1192217564086013952|"@OpanMin0n Baru kali ini punya menteri kurang kerjaan..
 @jokowi kasih kerjaan yg layak dong buat menag..  Persatukan umat beragama kek..  Biar keliatan ada rasa pancasila nya gt..  Ini malah disuruh goreng radikal.. 🤦‍♂️"|kali menteri kerja kasih kerja layak menteri agama umat agama kek biar liat pancasila gitu suruh goreng radikal|🤦,♂|0|2|0
1191351315357556738|"@Alinglingling2 @bangzul_88 @jokowi @AntasariAzhar Pasangan pendekar khusus berantas taliban👏👏👍
#KhilafahOutNKRImaju"|pasang pendekar khusus berantas talib|👏,👏,👍|0|2|0
1190086148384669698|@SamSoegi Aku team Puan-Prabowo atau Prabowo-Puan 🙃 kalo lawannya Anies-Maruf atau sebaliknya ya semakin jelas mau pilih Arab atau Indonesia 🙃|kelompok puan prabowo prabowo puan lawan anis maaruf pilih arab indonesia|🙃,🙃|0|2|0
1192353371123904512|@insinyur_calon @MissOposisi @Queen_Oc09 @Ochi__BQ09 @prabowo Pembantu tu bawah, disuruh2, babu... Gak becus pecat.... Move On donk jangan pada OON... Gak bisa terima kenyataan Kalo cm jadi pesuruh. 😂😂😂 ternyata jadi kadrun itu HINA yaa dikasih otak baik2 dipakenya buat NGEBEGO.|bantu suruh babu becus pecat gerak on on terima nyata suruh nyata kadrun hina kasih otak pakai bodoh|😂,😂,😂|0|1|1
1192715363152064518|"Pak Jokowi cocok dapat gelar pahlawan nasional...
Beliau harus dibuat nama jalan, airport, jembatan, roket, pesawat, kereta pada masa depan nanti.. 😝😜 https://t.co/1wLvMZCawQ"|jokowi cocok gelar pahlawan nasional beliau nama jalan bandara jembatan roket pesawat kereta|😝,😜|0|2|0
1191304935977046016|"@My_LoveNebe @kaesangp Ampe lulus di SUSS gak pernah ngaku2,dan gak ada yg tau bahwa dirinya anak RI-1.pak @jokowi 
Ini baru sekelas anggota dpr dah teriak2.😂😂😂😂.mas kalaw ngeludah kebawah jangan keatas.."|ampe lulus sus tau anak kelas anggota teriak mas ludah|😂,😂,😂,😂|0|1|1
1192771372843446272|"Nih buat para kepala daerah dengerin apa kata Anggota DPR RI Bu ribkatjiptaning  🙏😁♥️🇮🇩

.
Follow me @DedeAldo1 🙏😁🇮🇩
.

#jokowi #marufamin #bumegabercerita #prabowo #budimansudjatmiko #adiannapitupulu #mahfudmd #btp… https://t.co/q9r2jgLV4M"|nih kepala daerah dengar anggota bu ribka tjiptaning|🙏,😁,♥,🇮,🇩,🙏,😁,🇮,🇩|0|1|1
1191664458256437250|Jangan dong,😂 pepetin aja pak jokowi😂 https://t.co/H4L33CMmcU|tin jokowi|😂,😂|1|1|0
1192317875425402881|@zarazettirazr Boleh2 sj sih spt sy setuju jokowi org baik tp gk setuju plonga plongonya 😉😊|tuju jokowi orang tuju bingung bodoh|😉,😊|0|1|1
1191937463641616384|Sy jg heran pak. Presiden periode sebelumnya (2014-2019) mmng terlalu banyak impor.. 😄😄 https://t.co/ae65OB7vEz|heran presiden periode menang impor|😄,😄|0|1|1
1189845840111665152|@PrayudiGozi @prabowo @AyangCakep 😂😂😂😂 baru netas..follower sepuluh ribu|tetas puluh ribu|😂,😂,😂,😂|0|1|1
1189915111164538880|"@paidjo2018 @HafisSapardi @amira_swandary @FatkurIsti @syahrilmarsyah2 @GuruMantan @Sangk4k4l4 @Emafatimah40646 @Jack1249779091 @erisz10 @83_nurjamilah @Tovna1 @Profeson9 @FKhafiz @_PASMANTAP @M_G1LANG @ParicaraNyai @utopia212219 @effendi_mayadi @NurmajadM @rizkikitri @_____Sweet_Girl @HRSAJA02 @eta_R305 @amsalri @ELkoval @tomby_La @O_maley_ @Bee_Soesoe @wonglemoe73 @rukamhamerrii @nochebonx @abang_cc @CNBLUE_9 @nitanjra @Saadri4 @Yutini5 @GadisDe77301566 @Lisa68027532 @Apriliamanda28 @NoviBramastha @MomRonni @Kawe65352233 @Suarakanbenar @LemonPeres @muhammadiyah @prabowo @aniesbaswedan @sandiuno 🇮🇩MANIPULATOR AGAMA Itu : ⭐Mereka yg Mengaku #MUSLIM tetapi Membenci MUSLIM &amp; Mereka yg Namanya berkesan #ISLAMI tapi Berjiwa""#RadikalKoruptor"" &amp; ⭐Mereka yg Menyukai ""PORNOCABUL, ANUS &amp; #PAHA = PAketHAram"" dari #ChinaCulas Penipu &amp; Perampok Negeri. DK🇮🇩 https://t.co/SaEmowDPe6"|manipulator agama benci muslim nama kesan jiwa suka porno cabul anus paket haram tipu rampok negeri kawan kawan|🇮,🇩,⭐,⭐,🇮,🇩|0|2|0
1190943656989069313|"Hihi.. ah si mbak bisa aja.. 😁😂🇮🇩
.
Follow me @DedeAldo1 🙏😁🇮🇩
.

#jokowi #marufamin #prabowo #budimansudjatmiko #adiannapitupulu #mahfudmd #btp #nkrihargamati #pancasila #bhinekatunggalika #uud1945 #kitabersaudara… https://t.co/vWGCEzBCCs"|hihi ah mbak|😁,😂,🇮,🇩,🙏,😁,🇮,🇩|1|1|0
1191511630724550656|"Boni Hargens Minta Prabowo Kumpulkan UAS dan Felix Siauw untuk Kembali 'Diluruskan'
---
HELLOW GUYS, yang PERLU DILURUSKAN itu kamu Boni‼️🤪😓
--
UAS dan UFS @felixsiauw sudah LURUS, masya Allah tabarakallah...😁👍💕
https://t.co/rd4PvV2s9P"|bon hargens prabowo kumpul felix siauw lurus halo guys lurus bon ufs lurus masya alah tabarakalah|‼,🤪,😓,😁,👍,💕|0|2|0
1192996860287311873|@Diezpung2 @Kemhan_RI @prabowo @jokowi Lah gue belain Pak Prabowo dpt gaji dr rakyat kok.... Jangan disamain sama situ ya 🤣🤣🤣🤣|bain prabowo gaji rakyat situ|🤣,🤣,🤣,🤣|1|1|0
1192637066200240130|"Seriusan nih oom Woeo mo mju lgi psangan sm mbak Puan??

Anies- RK mju dr partai Nasdem, PKS &amp; PAN.

Pak Ganjar moga ttp ada partai pendukung utk maju, biar mkin rame pestany. 😋🤪
 https://t.co/N24JpNaX9l"|serius nih om woeo maju pasang mbak puan anis maju partai nasdem pan ganjar moga partai dukung maju biar rame pesta|😋,🤪|1|2|0
1192746177755697153|"@ganjarpranowo 😄😄😄😄😄😄😄😁😁
Kenapa bukan dosen UGM itu ya yg diangkat jadi menteri..?

Hallo pk dosen.. jokowi ingin pembaruan, yg lama gk membuat Indonesia jadi maju, itu masalahnya.

Paham kan pk dosen..?"|dosen angkat menteri halo dosen jokowi indonesia maju paham dosen|😄,😄,😄,😄,😄,😄,😄,😁,😁|0|1|1
1190851314936233984|@Namaku_Mei @prabowo Ditabok bolak balik..kog ya gak malu2...🤣🤣|tabok bolak malu|🤣,🤣|0|1|1
1192235329165484032|"@CNNIndonesia Klo gak heran namanya bukan jokowi...

🤣🤣🤣🤮
Koplak"|heran nama jokowi bodoh|🤣,🤣,🤣,🤮|0|1|1
1191994151010623488|@KalimahLayang @jokowi @basuki_btp Ga ada data ya mas..omongan lo tuh yg selangkangan mulu.. 🤣🤣🤣|data mas omong selangkang mulu|🤣,🤣,🤣|0|1|1
1192057086357540869|@Aryprasetyo85 @jokowi @My_LoveNebe @AlvinoLulu @NannyAlexendry @Gus_Raharjo @cintada17 Kadalnya dikadalin ya Bang 😊😊🙏🙏🙏|kadal kadal bang|😊,😊,🙏,🙏,🙏|0|1|1
1192349433960120320|@BuuloloArianto @jokowi @NasDem Gegayaan baru dapat PT lumayan...ternyata Restorasi Indonesia hanya slogan...😁😁|tingkah persero batas lumayan nyata restorasi indonesia slogan|😁,😁|1|1|0
1191355263640457216|@Diezpung2 @Orang_Atjeh @fahiraidris @BangJapar_FI @AntiMiras_ID @muhammadhamim @jokowi @aniesbaswedan 😉hebat 17gb tinggal 4,9 cuma buat nyinyir sampe nyonyor mpok? Canggih... ga takut dosa??? Eh salah nanya  ya 😂|hebat tinggal nyinyir nyonyor mpok canggih takut dosa eh salah|😉,😂|0|1|1
1192502982954242048|"👱: perubahan apa yg terjadi ketika masuk jeketi fortiet?
👶: aku bisa kerja! 🤣

pak jokowi bangga padamu nu 🤣🤣"|ubah masuk jeket fortiet kerja jokowi bangga nu|👱,👶,🤣,🤣,🤣|0|1|1
1192028261007540224|@R4jaPurwa @jokowi Utg dia belum selevel anies, kalo iya udah disikat byk pihak. Naikin dong pak levelnya, jangan cemen 🤣🤣|untung level anis iya sikat level cundang|🤣,🤣|1|1|0
1192633620973772800|@Fahrihamzah @jokowi iya bang ckckck😂😂😂|iya bang ckckck|😂,😂,😂|0|1|1
1192046595891744769|"@R4jaPurwa @jokowi Good job pak, lanjutkeun..
Love jokowi full pokok'e 😁😁"|bagus kerja cinta jokowi penuh pokok|😁,😁|0|1|1
1192265094429732864|"Skak..! Media Asing Soroti Jokowi, Sebut Pemerintah Gagal Sejahterakan Rakyat dan Alihkan Isu Dengan Radikalisme...👇👇👇
https://t.co/vkCmlvHxzn #JanganDitahan Emma Watson #KabinetGakMutu Indonesia #kamisambyar Novel Baswedan #limbahB3 #BagiDuitJanganBagiMasalah"|sekak media asing sorot jokowi perintah gagal sejahtera rakyat alih isu radikalisme ema watson indonesia novel baswedan|👇,👇,👇|1|2|0
1192364177840410624|"@jokowi Buat saya cukup Ibukota yg setidaknya ada 5 hal ini pak @jokowi :
#Zero-Emissions (kendaraan listrik)
#Zero-Waste (secuil limbah pun dikelola)
#Zero-Tolerance (hukum jelas &amp; tegak)
#Zero-Deforestation (alam lestari) dan
#Zero-Hunger (semua sejahtera)

😇🙏"|ibukota emisi kendara listrik buang cuil limbah kelola toleransi hukum tegak gundul hutan alam lestari lapar sejahtera|😇,🙏|1|1|0
1192635590329552896|Nah, pak @jokowi masih ragukah menjadikan om dayat jadi Wamenkes @KemenkesRI atau jadi Dirut @BPJSKesehatanRI 🤭🤭🤭🤭 https://t.co/ysch72JJXI|ragu om daya wamenkes direktur utama|🤭,🤭,🤭,🤭|1|1|0
1189908332380860416|Cerita seru hari ini, tadi sore saya berpapasan sama Pak Menhan Prabowo Subianto di komplek istana, jarak saya dan beliau gak sampe satu meter, beliau itu keren 👍👍👍 @ Istana Kepresidenan… https://t.co/2xAn1JROC2|cerita seru sore papas menteri tahan prabowo subianto komplek istana jarak beliau meter beliau keren istana presiden|👍,👍,👍|1|2|0
1190999556718116864|"@andre_rosiade @panca66 @PDemokrat @prabowo Dia gak perlu di hina ...
Krna dia SDH terhina dengan perilaku nya...
#surat wasiat batal ya...??
🤣🤣🤣🤣🤣"|hina hina perilaku wasiat batal|🤣,🤣,🤣,🤣,🤣|0|1|1
1192394228548026368|"Ia hny mengatakan agar mslh impor cangkul tersebut tak berlanjut, pihaknya akan dorong industri, khususnyaBUMN  utk menggunakan cangkul buatan dalam negeri.

Mohon maaf Pak, impor cangkul cuma di era pak jokowi, bkn di era presiden sblmnya, 😑😑 

https://t.co/jiL4kDp7zw"|impor cangkul dorong industri khusunya bumn cangkul negeri mohon maaf impor cangkul era jokowi era presiden|😑,😑|0|2|0
1192859555870343168|@wansenk_ajah @jokowi @NasDem Kasihan jg ya pakde...tdk pernh di rangkul pak surya seerat merangkul pak sohibul..😁😁😁|kasihan pakde rangkul surya erat rangkul sahabat|😁,😁,😁|0|1|1
1192924834885320704|@imronhans @dusrimulya @Uki23 @aniesbaswedan @jokowi @psi_id Biar bisa parkir mbus nya di trotoar🤣🤣🤣|biar parkir mbus trotoar|🤣,🤣,🤣|1|1|0
1192211614704918528|@Ochi__BQ09 @prabowo 😂😂 Pertahanan Indonesia tak di pandang remeh, pimpinan Indonesia nya di pandang sebelah mata, masyarakat dalam negri nya rapuh, untung nya di mana...?|tahan indonesia pandang remeh pimpin indonesia pandang belah mata masyarakat negeri rapuh untung|😂,😂|1|1|0
1189841637226119168|"Prabowo membantah klaim juru bicaranya @Dahnilanzar yang mengatakan bahwa dirinya tidak akan menerima gaji sbgai pejabat tinggi Menhan.. awokwokwok

Lebih prabowo dr prabowo lo bang dahnil, jangan malu²in napah 😂😂😂😂😂😂😂😂😂😂
#KapolriBasmiRadikalisme
https://t.co/7GRkB15YFZ"|prabowo ban klaim juru bicara terima gaji jabat tingi menteri tahan awokwokwok prabowo prabowo bang dahnil malu|😂,😂,😂,😂,😂,😂,😂,😂,😂,😂|0|1|1
1190809066047713280|"🤣🤣🤣🤣🤣
Emak-emaknya
Yang sewaktu itu jadi pendukungnya 02 (@prabowo)?
Khan
Sudah selesai
Yang sekarang saja yang bersangkutan malah jadi Menteri nya @jokowi (@Kemhan_RI)
Yap
Namanya juga
#RadikalKepanasan 
#ManipulatorAgama 
#ManipulatorAgamaBerbahaya 
#ManipulatorJilbab https://t.co/d8dX4Yu6F8"|emak dukung selesai sangkut menteri nama|🤣,🤣,🤣,🤣,🤣|0|1|1
1192806656662355969|"Nicchh buat yg baperan saat pidato di Munas Golkar kemarin...😂😂

Pak SP memang top..😊😊👍👍

https://t.co/5A7Lt7odXG

Rangkulan antara Paloh dan Sohibul Iman sempat disindir Jokowi. Kini, Surya Paloh berbicara soal 'rangkulan' dari mimbar Kongres ke-II Partai NasDem."|mudah singgung pidato munas golkar kemarin top rangkul paloh sahabat iman sindir jokowi surya paloh bicara rangkul mimbar kongres partai nasdem|😂,😂,😊,😊,👍,👍|0|1|1
1191521320023945217|@FirzaHusain @LArp02 Masalahnya prabowo Udh sadar diri percuma juga dia ga bisa ngeladenin 72 bidadari😁😁😁|prabowo udah sadar layan bidadari|😁,😁,😁|1|1|0
1191267949518049280|Yang Terhormat Bapak Presiden @jokowi kami sbg Rakyat Kecil memohon Agar Pak A Hok, Pak Antasari Azhar, Prof Edy Agar sekira nya di masukkan Di Dewan Pengawas KPK 🙏🙏🙏. Mantap Pak Ahok...  https://t.co/XIOwHdgPrC|hormat presiden rakyat mohon ahok antasari azhar prof sekira masuk dewan awas mantap ahok|🙏,🙏,🙏|1|2|0
1192109354427662336|"@alexander_murfi @idtodaydotco Pak @jokowi kalau sampai hal itu benar terjadi, alangkah piciknya Anda . Di negeri ini banyak rakyat yg bijak, jujur juga dedikasi nya tidak diragukan, tapi anda memilih manusia yg cacat hukum . 
Coba renungkan ! Seharusnya anda yg mikir rakyat, bukan sebaliknya .
Paha Son 🙏😉"|alangkah picik negeri rakyat bijak jujur dedikasi ragu pilih manusia cacat hukum coba renung pikir rakyat paha anak|🙏,😉|0|2|0
1192151203607506949|@jokowi Karena tahun 2021 nanti Indonesia menjadi tuan rumah Piala Dunia 😇 Semoga terwujud, aamiin. Nggak hanya sbg penyelenggara tetapi juga sebagai negara yang di akui pesepak bolanya 😊|indonesia tuan rumah piala dunia moga wujud amin selenggara negara sepak bola|😇,😊|1|1|0
1191295002313289730|@danielht2009 @Parapat_Nixon @jokowi Sampeyan keknya keliru nilai orang - lha doski justru yang “terhebaaaaat” kok. 😁🤣|sampeyan kek keliru nilai orang doski hebat|😁,🤣|0|1|1
1192980004293894149|@BasmiKadalGurun @IndonesiaR4Y4 @CH_chotimah @pln_123 @KemenBUMN @jokowi Apa hubungannya vangke?😂😂😂|hubung bangkai|😂,😂,😂|0|1|1
1191709449536204801|@iwanfals Jokowi ga ngomong bakalan om,kemungkinan jga ga kluar dri mulutnya,ngpah jdi rada bloon amat ya🤦‍♂️🤦‍♂️🤦‍♂️|jokowi bicara om mulut rada bodoh|🤦,♂,🤦,♂,🤦,♂|0|2|0
1191303265335427072|@BuuloloArianto @WahabisLokal @prabowo @DeeDee10242082 Strategi Jendral ini. Emang Hebat, Beliau Nggak mau Diundang tapi Beliau Undang yang akan bikin orang terkaget kaget 😊😊😊|strategi jendral emang hebat beliau undang beliau undang bikin orang kaget kaget|😊,😊,😊|0|1|1
1190312150297796608|Nih Dengerin “PERINGATAN” dari Mentri Agama kita Bp FachruL Razi .. 1) akan Melakukan HIMBAUAN .. pabiLa GA di Gubris juga maka LANGSUNG di SIKAT pake Sabuk I_JuK 🤺🤺🤺🔨🔨🔨 .. hush hush hush Khilafah CABUT Loe dari Dunia ini .. 😆😆😁😀😂😄 https://t.co/fj2ar0rWEC|nih dengar agama fachrul razi laku himbau bula gubris langsung sikat pakai sabuk hush hush hush khilafah cabut dunia|🤺,🤺,🤺,🔨,🔨,🔨,😆,😆,😁,😀,😂,😄|0|1|1
1191288067992121344|@FaGtng @mohmahfudmd @prabowo Ah Mbak FA kepooo, emang kangen ma rizieq ya 😂😂🙏🙏🙏|ah mbak fa tau emang kangen ma rizieq|😂,😂,🙏,🙏,🙏|1|1|0
1191653268230791171|@fitsalma @aan_media @LikYoko @senncoin @jokowi maklum makk dekne  blum terancuni kopi @senncoin  sih...😂😂|maklum mak racun kopi|😂,😂|0|1|1
1192815194734505991|"@L0v3d0lph1n @jokowi 😂😂😂😂😂😂
Alamat tujuannya terlalu dekat sih mba🤭🤭🤭"|alamat tuju mbak|😂,😂,😂,😂,😂,😂,🤭,🤭,🤭|1|1|0
1192314191811510272|@Hariyanto_alii @jokowi Makasih udah di tag nama do'i 😍😍😍|terima kasih nama do|😍,😍,😍|0|1|1
1192041637850959872|@setkabgoid @jokowi Rakyat disuruh mikir pertumbuhan ekonomi negara. Apakah negara pernah serius memikirkan perekonomian rakyat? Mungkin pernah—hanya jika hal itu membawa keuntungan balik kepada negara 👎🏼|rakyat suruh pikir tumbuh ekonomi negara negara serius pikir ekonomi rakyat bawa untung negara|👎,🏼|1|2|0
1189871395724939264|@dpplif Semoga masyarakat sumbar cerdas, ingat @FaldoMaldini dulunya bersama PAN paling giat membela Prabowo tapi diakhir iya menghianat dan nyebrang kepartai setan @psi_id😏 ingat juga @grace_nat pernah mengatakan akan menolak perda2 syariah.😊😊|moga masyarakat sumbar cerdas pan giat bela prabowo iya khianat sebrang partai setan tolak atur daerah syariah|😏,😊,😊|0|1|1
1190036225207472130|@Dennysiregar7 @prabowo @Dahnilanzar 😂😂😂 gile aja gue ga terima gaji 😂😂😂|gila terima gaji|😂,😂,😂,😂,😂,😂|1|1|0
